11100,11100,11100,11100,1
-11050,-11050,-11000,-11000,21
11100,11100,11100,11100,1
11100,11100,11100,11100,1
11100,11100,11100,11100,2
-11050,-11050,-11050,-11050,127
-11000,11100,-11000,11100,6
11100,11100,11100,11100,5
-11050,11100,-11050,11100,63
11100,11100,11100,11100,94
11150,11150,11150,11150,1
11100,11100,11100,11100,4
11150,11150,11150,11150,90
11150,11150,11150,11150,173
11200,11200,11200,11200,1
11200,11200,11200,11200,1
11200,11200,11200,11200,1
11100,11100,11100,11100,10
11200,11200,11200,11200,1
11200,11200,11200,11200,10
11200,11200,11200,11200,1
11150,11150,11150,11150,5
11100,11100,11100,11100,50
11150,11150,11150,11150,1
11150,11150,11150,11150,10
11150,11150,11150,11150,1
11150,11150,11150,11150,127
11150,11150,11150,11150,170
11150,11150,11150,11150,10
11150,11150,11150,11150,6
11100,11100,11100,11100,10
11150,11150,11150,11150,1
11150,11150,11150,11150,1
11100,11100,11100,11100,102
11150,11150,11150,11150,2
11150,11150,11150,11150,208
11150,11150,11150,11150,90
11150,11150,11150,11150,2
11100,11100,11100,11100,309
11100,11100,-11050,-11050,13
11100,11150,11100,11150,8
11100,11100,11100,11100,100
11150,11150,11150,11150,1
11100,11100,11100,11100,15
11150,11150,11150,11150,1
11100,11100,11100,11100,120
11150,11150,11150,11150,51
11150,11150,11150,11150,1
11150,11150,11150,11150,3
11150,11150,11150,11150,1
11200,11200,11200,11200,51
11200,11200,11200,11200,45
11200,11200,11200,11200,108
11250,11250,11250,11250,2
11200,11250,11200,11250,4
11250,11250,11250,11250,50
11250,11250,11250,11250,43
11250,11250,11250,11250,5
11250,11250,11250,11250,9
11250,11250,11250,11250,257
11300,11300,11300,11300,2
11250,11250,11250,11250,31
11300,11300,11300,11300,1
11250,11250,11250,11250,1
11200,11200,11200,11200,56
11150,11150,11150,11150,1
11150,11150,11150,11150,269
11150,11150,11150,11150,340
11200,11200,11200,11200,1
11200,11200,11200,11200,1
11200,11200,11200,11200,1
11150,11150,11150,11150,340
11150,11150,11150,11150,64
11150,11150,11150,11150,64
11200,11200,11200,11200,1
11200,11200,11200,11200,200
11200,11200,11200,11200,8
11150,11150,11150,11150,57
11150,11150,11150,11150,1
11100,11100,11100,11100,2
11150,11150,11150,11150,1
11150,11150,11150,11150,13
11150,11150,11150,11150,100
11100,11100,11100,11100,50
11150,11150,11150,11150,1
11150,11150,11150,11150,10
11100,11100,11100,11100,458
-11050,-11050,-11000,-11000,1500
-11000,11100,-11000,11100,2
-11050,-11050,-11050,-11050,1
-11050,-11050,-11050,-11050,1
-11050,-11050,-11050,-11050,1
-11050,-11050,-11000,-11000,500
-10950,-11000,-10950,-11000,2
-11050,-11050,-11050,-11050,449
-11050,11100,-11050,11100,30
11100,11100,11100,11100,5
-11000,-11000,-11000,-11000,5
-11000,-11000,-11000,-11000,30
-11000,-11000,-11000,-11000,3
-11000,-11000,-10900,-10900,1800
-10950,-10950,-10950,-10950,145
-10950,-10950,-10950,-10950,100
-10950,-10950,-10950,-10950,2
-11000,-11000,-11000,-11000,108
-11050,-11050,-11050,-11050,2
-11000,-11000,-11000,-11000,1
-11050,-11050,-11050,-11050,2
-11050,-11050,-11050,-11050,5
-10950,-10950,-10950,-10950,59
-11000,-11000,-11000,-11000,4
-10950,-10950,-10950,-10950,1
-10950,-10950,-10950,-10950,600
-10950,-10950,-10950,-10950,3
-10900,-10900,-10900,-10900,30
-10900,-10900,-10850,-10850,134
10950,10950,10950,10950,1
-10850,-10850,-10850,-10850,46
-10850,-10850,-10800,-10800,1873
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,22
-10850,-10850,-10850,-10850,2
-10850,-10850,-10850,-10850,9
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,5
-10900,-10900,-10850,-10850,96
-10850,-10850,-10850,-10850,10
-10850,-10850,-10850,-10850,37
-10850,-10850,-10850,-10850,100
-10850,-10900,-10850,-10900,32
-10850,-10850,-10850,-10850,43
-10850,-10850,-10850,-10850,10
-10850,-10850,-10850,-10850,13
-10850,-10850,-10850,-10850,3
-10800,-10800,-10800,-10800,30
-10800,-10800,-10800,-10800,500
-10850,-10850,-10850,-10850,1
-10900,-10900,-10900,-10900,1
-10800,-10800,-10800,-10800,12
-10800,-10900,-10800,-10900,35
-10800,-10800,-10800,-10800,458
-10800,-10800,-10800,-10800,2
-10800,-10800,-10800,-10800,1
-10800,-10800,-10800,-10800,4
-10800,-10800,-10800,-10800,5
-10800,-10800,-10800,-10800,5
-10850,-10850,-10850,-10850,1
-10800,-10800,-10800,-10800,100
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,29
-10850,-10850,-10850,-10850,3
-10900,-10900,-10900,-10900,2
-10900,-10900,-10900,-10900,2
-10850,-10850,-10850,-10850,18
-10850,-10850,-10800,-10800,31
-10850,-10850,-10850,-10850,5
-10800,-10800,-10750,-10750,842
-10750,-10750,-10750,-10750,100
-10800,-10800,-10800,-10800,1
-10750,-10750,-10750,-10750,75
-10750,-10750,-10750,-10750,70
-10800,-10800,-10800,-10800,1
-10750,-10750,-10750,-10750,1
-10750,-10750,-10750,-10750,2
-10750,-10750,-10750,-10750,9
-10800,-10800,-10800,-10800,1
-10750,-10750,-10750,-10750,2
-10750,-10750,-10750,-10750,17
-10750,-10750,-10750,-10750,4
-10750,-10750,-10750,-10750,115
-10750,-10750,-10750,-10750,16
-10750,-10750,-10750,-10750,1
-10750,-10750,-10750,-10750,21
-10750,-10800,-10750,-10800,18
-10800,-10800,-10800,-10800,8
-10750,-10750,-10750,-10750,51
-10750,-10750,-10750,-10750,24
-10750,-10750,-10750,-10750,3
-10750,-10750,-10750,-10750,5
-10800,-10800,-10800,-10800,1
-10750,-10750,-10750,-10750,42
-10750,-10750,-10750,-10750,21
-10750,-10800,-10750,-10800,4
-10800,-10800,-10800,-10800,92
-10800,-10850,-10800,-10850,99
-10800,-10800,-10800,-10800,36
-10800,-10800,-10800,-10800,2
-10850,-10850,-10850,-10850,1
-10800,-10800,-10800,-10800,4
-10800,-10800,-10800,-10800,16
-10800,-10800,-10800,-10800,9
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,7
-10850,-10850,-10850,-10850,1
-10800,-10800,-10800,-10800,20
-10800,-10800,-10800,-10800,20
-10800,-10800,-10800,-10800,10
-10800,-10800,-10800,-10800,2
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,178
-10850,-10850,-10850,-10850,10
-10850,-10850,-10850,-10850,1
-10850,-10850,-10850,-10850,100
-10850,-10850,-10850,-10850,10
-10850,-10850,-10850,-10850,27
-10850,-10850,-10850,-10850,5
-10800,-10800,-10800,-10800,610
-10750,-10750,-10700,-10700,1947
-10750,-10750,-10750,-10750,1
-10800,-10800,-10800,-10800,1
-10700,-10700,-10700,-10700,390
-10750,-10750,-10750,-10750,1
-10700,-10700,-10700,-10700,1
-10750,-10750,-10750,-10750,19
-10750,-10750,-10750,-10750,4
-10750,-10750,-10750,-10750,50
-10700,-10700,-10700,-10700,512
-10750,-10750,-10750,-10750,1
-10700,-10700,-10700,-10700,1
-10700,-10700,-10700,-10700,1
-10700,-10700,-10700,-10700,1
-10750,-10750,-10750,-10750,1
-10750,-10750,-10750,-10750,100
-10750,-10750,-10750,-10750,100
-10750,-10800,-10750,-10750,102
-10650,-10650,-10650,-10650,1092
-10650,-10650,-10650,-10650,135
10750,10750,10750,10750,1
10750,10750,10750,10750,10
10750,10750,10750,10750,18
10800,10800,10800,10800,77
10800,10800,10800,10800,3
10800,10900,10800,10900,34
10850,10850,10750,10750,103
10800,10800,10800,10800,1
10800,10800,10800,10800,53
10800,10850,10800,10850,21
10800,10850,10800,10850,2
10850,10850,10850,10850,1
10800,10800,10800,10800,5
10800,10800,10800,10800,44
10800,10800,10800,10800,37
10800,10800,10800,10800,5
10800,10800,10800,10800,5
10750,10800,10750,10800,51
10800,10800,10800,10800,3
10800,10800,10800,10800,5
10800,10800,10800,10800,25
10800,10850,10800,10850,2
10800,10800,10800,10800,1
10850,10850,10750,10750,152
10800,10800,10800,10800,1
10750,10750,10750,10750,100
10800,10800,10800,10800,1
10800,10800,10750,10800,3
10750,10750,10700,10700,29
10800,10800,10800,10800,1
10750,10750,10750,10750,1
10800,10800,10800,10800,1
10800,10800,10800,10800,92
10750,10750,10750,10750,4
10750,10800,10750,10800,77
10800,10800,10800,10800,5
10800,10800,10800,10800,51
10700,10750,10700,10750,24
10700,10700,10700,10700,23
10750,10750,10750,10750,1
10750,10750,10750,10750,70
10700,10800,10700,10800,34
10750,10800,10750,10800,10
10800,10800,10800,10800,5
10800,10800,10800,10800,4
10700,10700,10700,10700,24
10800,10800,10800,10800,5
10750,10750,10750,10750,1
10800,10800,10800,10800,4
10700,10700,10700,10700,193
10800,10800,10700,10700,24
10800,10800,10800,10800,2
