17450,17450,17450,17450,13
17450,17450,17450,17450,3
-17350,-17350,-17350,-17350,1
-17350,-17350,-17350,-17350,5
-17300,-17300,-17300,-17300,30
-17300,-17300,-17300,-17300,1
-17300,-17300,-17250,-17250,150
-17250,-17250,-17250,-17250,114
-17250,-17250,-17250,-17250,93
-17250,-17250,-17250,-17250,116
-17300,-17300,-17250,-17250,65
-17250,-17250,-17250,-17250,5
-17350,-17350,-17350,-17350,1
-17300,-17300,-17300,-17300,1
-17300,-17300,-17300,-17300,15
-17300,-17300,-17300,-17300,5
-17300,-17300,-17300,-17300,5
-17300,-17300,-17300,-17300,1
-17300,-17300,-17300,-17300,1
-17300,-17300,-17300,-17300,100
-17300,-17300,-17300,-17300,20
-17300,-17300,-17300,-17300,1
-17300,-17300,-17300,-17300,100
-17300,-17300,-17300,-17300,1
-17250,-17250,-17250,-17250,5
-17250,-17250,-17250,-17250,9
-17250,-17250,-17250,-17250,6
-17250,-17250,-17250,-17250,20
-17250,-17250,-17250,-17250,5
-17250,-17250,-17250,-17250,10
-17250,-17250,-17250,-17250,10
-17250,-17250,-17250,-17250,5
-17200,-17200,-17200,-17200,131
-17200,-17200,-17200,-17200,8
-17200,-17250,-17200,-17250,6
-17250,-17250,-17250,-17250,3
-17200,-17200,-17200,-17200,109
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,10
-17200,-17200,-17200,-17200,2
-17200,-17200,-17200,-17200,5
-17200,-17200,-17200,-17200,5
-17200,-17200,-17200,-17200,5
-17200,-17200,-17200,-17200,5
-17200,-17200,-17200,-17200,35
-17200,-17200,-17200,-17200,85
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,199
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,200
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,1
-17200,-17200,-17200,-17200,20
-17200,-17200,-17200,-17200,2500
-17100,-17100,-17050,-17050,58
-17050,-17050,-17050,-17050,2
